Timestamp,Crowd_Count,Density,Unique_People,Alerts
2026-07-23 19:04:23,8,MEDIUM,55,HIGH CROWD
2026-07-23 19:04:23,8,MEDIUM,55,HIGH CROWD
2026-07-23 19:04:23,8,MEDIUM,55,HIGH CROWD
2026-07-23 19:04:23,8,MEDIUM,55,HIGH CROWD
2026-07-23 19:04:23,9,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:23,9,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:23,10,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:23,9,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:23,9,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:23,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:23,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:24,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:24,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:24,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:24,9,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:24,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:24,7,MEDIUM,56,
2026-07-23 19:04:24,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:04:24,6,MEDIUM,56,
2026-07-23 19:04:24,6,MEDIUM,56,
2026-07-23 19:04:24,7,MEDIUM,56,
2026-07-23 19:04:24,7,MEDIUM,56,
2026-07-23 19:04:24,7,MEDIUM,56,
2026-07-23 19:04:24,7,MEDIUM,56,
2026-07-23 19:04:24,7,MEDIUM,56,
2026-07-23 19:04:24,7,MEDIUM,56,
2026-07-23 19:04:24,7,MEDIUM,56,
2026-07-23 19:04:24,7,MEDIUM,56,
2026-07-23 19:04:24,6,MEDIUM,56,
2026-07-23 19:04:24,7,MEDIUM,56,
2026-07-23 19:04:25,7,MEDIUM,56,
2026-07-23 19:04:25,6,MEDIUM,56,
2026-07-23 19:04:25,6,MEDIUM,56,
2026-07-23 19:04:25,6,MEDIUM,56,
2026-07-23 19:04:25,6,MEDIUM,56,
2026-07-23 19:04:25,5,LOW,56,
2026-07-23 19:04:25,6,MEDIUM,56,
2026-07-23 19:04:25,6,MEDIUM,56,
2026-07-23 19:04:25,6,MEDIUM,56,
2026-07-23 19:04:25,5,LOW,56,
2026-07-23 19:04:25,6,MEDIUM,56,
2026-07-23 19:04:25,5,LOW,56,
2026-07-23 19:04:25,5,LOW,56,
2026-07-23 19:04:25,5,LOW,56,
2026-07-23 19:04:25,5,LOW,56,
2026-07-23 19:04:25,5,LOW,56,
2026-07-23 19:04:25,7,MEDIUM,57,
2026-07-23 19:04:25,8,MEDIUM,58,HIGH CROWD
2026-07-23 19:04:25,8,MEDIUM,58,HIGH CROWD
2026-07-23 19:04:25,8,MEDIUM,58,HIGH CROWD
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,8,MEDIUM,58,HIGH CROWD
2026-07-23 19:04:26,8,MEDIUM,58,HIGH CROWD
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,6,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,6,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,58,
2026-07-23 19:04:26,7,MEDIUM,59,
2026-07-23 19:04:26,8,MEDIUM,59,HIGH CROWD
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,7,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,7,MEDIUM,59,
2026-07-23 19:04:27,7,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,6,MEDIUM,59,
2026-07-23 19:04:27,8,MEDIUM,60,HIGH CROWD
2026-07-23 19:04:28,7,MEDIUM,60,
2026-07-23 19:04:28,8,MEDIUM,60,HIGH CROWD
2026-07-23 19:04:28,6,MEDIUM,60,
2026-07-23 19:04:28,6,MEDIUM,61,
2026-07-23 19:04:28,8,MEDIUM,61,HIGH CROWD
2026-07-23 19:04:28,6,MEDIUM,61,
2026-07-23 19:04:28,7,MEDIUM,61,
2026-07-23 19:04:28,5,LOW,61,
2026-07-23 19:04:28,5,LOW,61,
2026-07-23 19:04:28,4,LOW,61,
2026-07-23 19:04:28,5,LOW,62,
2026-07-23 19:04:28,4,LOW,62,
2026-07-23 19:04:28,4,LOW,62,
2026-07-23 19:04:28,6,MEDIUM,62,
2026-07-23 19:04:28,4,LOW,62,
2026-07-23 19:04:28,3,LOW,62,
2026-07-23 19:04:28,4,LOW,62,
2026-07-23 19:04:28,4,LOW,62,
2026-07-23 19:04:28,4,LOW,62,
2026-07-23 19:04:28,4,LOW,62,
2026-07-23 19:04:29,4,LOW,62,
2026-07-23 19:04:29,5,LOW,63,
2026-07-23 19:04:29,7,MEDIUM,63,
2026-07-23 19:04:29,5,LOW,63,
2026-07-23 19:04:29,6,MEDIUM,64,
2026-07-23 19:04:29,8,MEDIUM,64,HIGH CROWD
2026-07-23 19:04:29,7,MEDIUM,65,
2026-07-23 19:04:29,9,MEDIUM,66,HIGH CROWD
2026-07-23 19:04:29,8,MEDIUM,66,HIGH CROWD
2026-07-23 19:04:29,7,MEDIUM,67,
2026-07-23 19:04:29,4,LOW,67,
2026-07-23 19:04:29,6,MEDIUM,67,
2026-07-23 19:04:29,4,LOW,67,
2026-07-23 19:04:29,5,LOW,67,
2026-07-23 19:04:29,5,LOW,67,
2026-07-23 19:04:29,3,LOW,67,
2026-07-23 19:04:29,3,LOW,67,
2026-07-23 19:04:29,3,LOW,67,
2026-07-23 19:04:30,3,LOW,67,
2026-07-23 19:04:30,2,LOW,67,
2026-07-23 19:04:30,0,LOW,67,
2026-07-23 19:04:30,2,LOW,67,
2026-07-23 19:04:30,1,LOW,67,
2026-07-23 19:04:30,1,LOW,67,
2026-07-23 19:04:30,2,LOW,67,
2026-07-23 19:04:30,2,LOW,67,
2026-07-23 19:04:30,2,LOW,67,
2026-07-23 19:04:30,1,LOW,67,
2026-07-23 19:04:30,1,LOW,68,
2026-07-23 19:04:30,1,LOW,68,
2026-07-23 19:04:30,3,LOW,69,
2026-07-23 19:04:30,1,LOW,69,
2026-07-23 19:04:30,2,LOW,69,
2026-07-23 19:04:30,2,LOW,69,
2026-07-23 19:04:30,3,LOW,69,
2026-07-23 19:04:30,4,LOW,69,
2026-07-23 19:04:30,3,LOW,69,
2026-07-23 19:04:30,2,LOW,69,
2026-07-23 19:04:31,3,LOW,70,
2026-07-23 19:04:31,2,LOW,70,
2026-07-23 19:04:31,1,LOW,70,
2026-07-23 19:04:31,5,LOW,71,
2026-07-23 19:04:31,7,MEDIUM,72,
2026-07-23 19:04:31,7,MEDIUM,72,
2026-07-23 19:04:31,6,MEDIUM,72,
2026-07-23 19:04:31,6,MEDIUM,72,
2026-07-23 19:04:31,7,MEDIUM,72,
2026-07-23 19:04:31,7,MEDIUM,72,
2026-07-23 19:04:31,6,MEDIUM,72,
2026-07-23 19:04:31,6,MEDIUM,72,
2026-07-23 19:04:31,6,MEDIUM,72,
2026-07-23 19:04:31,5,LOW,72,
2026-07-23 19:04:31,6,MEDIUM,72,
2026-07-23 19:04:31,6,MEDIUM,72,
2026-07-23 19:04:31,6,MEDIUM,72,
2026-07-23 19:04:31,6,MEDIUM,72,
2026-07-23 19:04:31,6,MEDIUM,72,
2026-07-23 19:04:32,6,MEDIUM,72,
2026-07-23 19:04:32,6,MEDIUM,72,
2026-07-23 19:04:32,6,MEDIUM,72,
2026-07-23 19:04:32,5,LOW,72,
2026-07-23 19:04:32,4,LOW,72,
2026-07-23 19:04:32,4,LOW,72,
2026-07-23 19:04:32,4,LOW,72,
2026-07-23 19:04:32,4,LOW,72,
2026-07-23 19:04:32,5,LOW,72,
2026-07-23 19:04:32,5,LOW,72,
2026-07-23 19:04:32,5,LOW,72,
2026-07-23 19:04:32,5,LOW,72,
2026-07-23 19:04:32,6,MEDIUM,73,
2026-07-23 19:04:32,5,LOW,73,
2026-07-23 19:04:32,4,LOW,73,
2026-07-23 19:04:32,3,LOW,73,
2026-07-23 19:04:32,4,LOW,73,
2026-07-23 19:04:32,3,LOW,73,
2026-07-23 19:04:32,3,LOW,73,
2026-07-23 19:04:33,4,LOW,73,
2026-07-23 19:04:33,4,LOW,73,
2026-07-23 19:04:33,4,LOW,73,
2026-07-23 19:04:33,4,LOW,73,
2026-07-23 19:04:33,5,LOW,73,
2026-07-23 19:04:33,5,LOW,74,
2026-07-23 19:04:33,4,LOW,74,
2026-07-23 19:04:33,5,LOW,74,
2026-07-23 19:04:33,5,LOW,74,
2026-07-23 19:04:33,5,LOW,74,
2026-07-23 19:04:33,4,LOW,74,
2026-07-23 19:04:33,3,LOW,74,
2026-07-23 19:04:33,4,LOW,74,
2026-07-23 19:04:33,3,LOW,74,
2026-07-23 19:04:33,4,LOW,74,
2026-07-23 19:04:33,5,LOW,74,
2026-07-23 19:04:33,5,LOW,74,
2026-07-23 19:04:33,5,LOW,74,
2026-07-23 19:04:34,5,LOW,75,
2026-07-23 19:04:34,5,LOW,75,
2026-07-23 19:04:34,5,LOW,75,
2026-07-23 19:04:34,5,LOW,76,
2026-07-23 19:04:34,6,MEDIUM,77,
2026-07-23 19:04:34,5,LOW,77,
2026-07-23 19:04:34,7,MEDIUM,77,
2026-07-23 19:04:34,7,MEDIUM,78,
2026-07-23 19:04:34,8,MEDIUM,78,HIGH CROWD
2026-07-23 19:04:34,7,MEDIUM,78,
2026-07-23 19:04:34,7,MEDIUM,78,
2026-07-23 19:04:34,7,MEDIUM,78,
2026-07-23 19:04:34,7,MEDIUM,78,
2026-07-23 19:04:34,7,MEDIUM,78,
2026-07-23 19:04:34,7,MEDIUM,78,
2026-07-23 19:04:35,7,MEDIUM,78,
2026-07-23 19:04:35,8,MEDIUM,78,HIGH CROWD
2026-07-23 19:04:35,9,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,9,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,9,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,9,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:04:35,6,MEDIUM,79,
2026-07-23 19:04:35,7,MEDIUM,80,
2026-07-23 19:04:35,7,MEDIUM,80,
2026-07-23 19:04:35,8,MEDIUM,80,HIGH CROWD
2026-07-23 19:04:36,9,MEDIUM,81,HIGH CROWD
2026-07-23 19:04:36,8,MEDIUM,81,HIGH CROWD
2026-07-23 19:04:36,8,MEDIUM,81,HIGH CROWD
2026-07-23 19:04:36,8,MEDIUM,82,HIGH CROWD
2026-07-23 19:04:36,7,MEDIUM,82,
2026-07-23 19:04:36,8,MEDIUM,82,HIGH CROWD
2026-07-23 19:04:36,7,MEDIUM,83,
2026-07-23 19:04:36,7,MEDIUM,83,
2026-07-23 19:04:36,8,MEDIUM,83,HIGH CROWD
2026-07-23 19:04:36,9,MEDIUM,83,HIGH CROWD
2026-07-23 19:04:36,7,MEDIUM,83,
2026-07-23 19:04:36,8,MEDIUM,84,HIGH CROWD
2026-07-23 19:04:36,6,MEDIUM,84,
2026-07-23 19:04:36,6,MEDIUM,84,
2026-07-23 19:04:37,7,MEDIUM,84,
2026-07-23 19:04:37,9,MEDIUM,84,HIGH CROWD
2026-07-23 19:04:37,8,MEDIUM,84,HIGH CROWD
2026-07-23 19:04:37,7,MEDIUM,85,
2026-07-23 19:04:37,10,MEDIUM,85,HIGH CROWD
2026-07-23 19:04:37,10,MEDIUM,85,HIGH CROWD
2026-07-23 19:04:37,10,MEDIUM,85,HIGH CROWD
2026-07-23 19:04:37,10,MEDIUM,85,HIGH CROWD
2026-07-23 19:04:37,10,MEDIUM,85,HIGH CROWD
2026-07-23 19:04:37,9,MEDIUM,85,HIGH CROWD
2026-07-23 19:04:37,8,MEDIUM,85,HIGH CROWD
2026-07-23 19:04:37,8,MEDIUM,85,HIGH CROWD
2026-07-23 19:04:37,8,MEDIUM,85,HIGH CROWD
2026-07-23 19:04:38,8,MEDIUM,85,HIGH CROWD
2026-07-23 19:04:38,9,MEDIUM,86,HIGH CROWD
2026-07-23 19:04:38,9,MEDIUM,86,HIGH CROWD
2026-07-23 19:04:38,8,MEDIUM,86,HIGH CROWD
2026-07-23 19:04:38,9,MEDIUM,86,HIGH CROWD
2026-07-23 19:04:45,11,MEDIUM,11,HIGH CROWD
2026-07-23 19:04:45,11,MEDIUM,11,HIGH CROWD
2026-07-23 19:04:45,10,MEDIUM,11,HIGH CROWD
2026-07-23 19:04:45,10,MEDIUM,11,HIGH CROWD
2026-07-23 19:04:45,10,MEDIUM,11,HIGH CROWD
2026-07-23 19:04:45,11,MEDIUM,12,HIGH CROWD
2026-07-23 19:04:45,11,MEDIUM,12,HIGH CROWD
2026-07-23 19:04:45,10,MEDIUM,12,HIGH CROWD
2026-07-23 19:04:46,10,MEDIUM,12,HIGH CROWD
2026-07-23 19:04:46,9,MEDIUM,12,HIGH CROWD
2026-07-23 19:04:46,10,MEDIUM,12,HIGH CROWD
2026-07-23 19:04:46,10,MEDIUM,12,HIGH CROWD
2026-07-23 19:04:46,10,MEDIUM,12,HIGH CROWD
2026-07-23 19:04:46,10,MEDIUM,12,HIGH CROWD
2026-07-23 19:04:46,9,MEDIUM,13,HIGH CROWD
2026-07-23 19:04:46,9,MEDIUM,14,HIGH CROWD
2026-07-23 19:04:46,11,MEDIUM,14,HIGH CROWD
2026-07-23 19:04:46,10,MEDIUM,14,HIGH CROWD
2026-07-23 19:04:46,11,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:46,8,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:46,9,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:46,8,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:46,10,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:46,8,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:46,9,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:46,9,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:46,9,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:47,9,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:47,9,MEDIUM,15,HIGH CROWD
2026-07-23 19:04:47,11,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,10,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,11,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,11,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,11,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,11,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,12,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,12,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,12,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,12,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,12,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,10,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,11,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,11,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,11,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:47,11,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:48,10,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:48,9,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:48,11,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:48,10,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:48,10,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:48,10,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:48,10,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:48,10,MEDIUM,16,HIGH CROWD
2026-07-23 19:04:48,11,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:48,11,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:48,11,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:48,11,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:48,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:48,11,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:48,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:48,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,9,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,9,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,11,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,11,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:49,11,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:50,10,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:50,11,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:50,11,MEDIUM,17,HIGH CROWD
2026-07-23 19:04:50,12,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:50,11,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:51,11,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:51,10,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:51,9,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:51,9,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:51,10,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:51,11,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:51,10,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:52,11,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:52,11,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:52,12,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:52,12,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:52,12,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:53,12,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:53,12,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:53,12,MEDIUM,18,HIGH CROWD
2026-07-23 19:04:53,13,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:53,13,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:53,13,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:54,13,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:54,13,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:54,12,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:54,12,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:54,11,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:54,11,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:55,11,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:55,11,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:55,11,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:55,12,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:55,12,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:55,11,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:56,10,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:56,10,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:56,11,MEDIUM,19,HIGH CROWD
2026-07-23 19:04:56,11,MEDIUM,20,HIGH CROWD
2026-07-23 19:04:56,11,MEDIUM,20,HIGH CROWD
2026-07-23 19:04:56,11,MEDIUM,20,HIGH CROWD
2026-07-23 19:04:57,11,MEDIUM,20,HIGH CROWD
2026-07-23 19:04:57,12,MEDIUM,20,HIGH CROWD
2026-07-23 19:04:57,11,MEDIUM,20,HIGH CROWD
2026-07-23 19:04:57,12,MEDIUM,20,HIGH CROWD
2026-07-23 19:04:57,11,MEDIUM,20,HIGH CROWD
2026-07-23 19:04:58,12,MEDIUM,21,HIGH CROWD
2026-07-23 19:04:58,12,MEDIUM,21,HIGH CROWD
2026-07-23 19:04:58,11,MEDIUM,21,HIGH CROWD
2026-07-23 19:04:58,11,MEDIUM,21,HIGH CROWD
2026-07-23 19:04:58,10,MEDIUM,21,HIGH CROWD
2026-07-23 19:04:58,11,MEDIUM,22,HIGH CROWD
2026-07-23 19:04:59,11,MEDIUM,22,HIGH CROWD
2026-07-23 19:04:59,10,MEDIUM,23,HIGH CROWD
2026-07-23 19:04:59,12,MEDIUM,24,HIGH CROWD
2026-07-23 19:04:59,15,MEDIUM,25,HIGH CROWD
2026-07-23 19:04:59,14,MEDIUM,25,HIGH CROWD
2026-07-23 19:04:59,13,MEDIUM,25,HIGH CROWD
2026-07-23 19:05:00,11,MEDIUM,25,HIGH CROWD
2026-07-23 19:05:00,7,MEDIUM,25,
2026-07-23 19:05:00,8,MEDIUM,25,HIGH CROWD
2026-07-23 19:05:00,11,MEDIUM,25,HIGH CROWD
2026-07-23 19:05:00,12,MEDIUM,26,HIGH CROWD
2026-07-23 19:05:01,13,MEDIUM,27,HIGH CROWD
2026-07-23 19:05:01,13,MEDIUM,27,HIGH CROWD
2026-07-23 19:05:01,14,MEDIUM,27,HIGH CROWD
2026-07-23 19:05:01,13,MEDIUM,27,HIGH CROWD
2026-07-23 19:05:02,13,MEDIUM,27,HIGH CROWD
2026-07-23 19:05:02,14,MEDIUM,27,HIGH CROWD
2026-07-23 19:05:02,13,MEDIUM,28,HIGH CROWD
2026-07-23 19:05:02,13,MEDIUM,28,HIGH CROWD
2026-07-23 19:05:02,13,MEDIUM,28,HIGH CROWD
2026-07-23 19:05:03,12,MEDIUM,29,HIGH CROWD
2026-07-23 19:05:03,14,MEDIUM,30,HIGH CROWD
2026-07-23 19:05:03,13,MEDIUM,30,HIGH CROWD
2026-07-23 19:05:03,14,MEDIUM,30,HIGH CROWD
2026-07-23 19:05:03,13,MEDIUM,30,HIGH CROWD
2026-07-23 19:05:03,11,MEDIUM,30,HIGH CROWD
2026-07-23 19:05:04,15,MEDIUM,30,HIGH CROWD
2026-07-23 19:05:04,14,MEDIUM,31,HIGH CROWD
2026-07-23 19:05:04,9,MEDIUM,31,HIGH CROWD
2026-07-23 19:05:04,10,MEDIUM,31,HIGH CROWD
2026-07-23 19:05:04,14,MEDIUM,31,HIGH CROWD
2026-07-23 19:05:05,13,MEDIUM,31,HIGH CROWD
2026-07-23 19:05:05,14,MEDIUM,31,HIGH CROWD
2026-07-23 19:05:05,15,MEDIUM,32,HIGH CROWD
2026-07-23 19:05:05,13,MEDIUM,32,HIGH CROWD
2026-07-23 19:05:05,12,MEDIUM,32,HIGH CROWD
2026-07-23 19:05:06,13,MEDIUM,32,HIGH CROWD
2026-07-23 19:05:06,12,MEDIUM,32,HIGH CROWD
2026-07-23 19:05:06,12,MEDIUM,32,HIGH CROWD
2026-07-23 19:05:06,12,MEDIUM,33,HIGH CROWD
2026-07-23 19:05:06,13,MEDIUM,33,HIGH CROWD
2026-07-23 19:05:06,11,MEDIUM,33,HIGH CROWD
2026-07-23 19:05:07,12,MEDIUM,33,HIGH CROWD
2026-07-23 19:05:07,10,MEDIUM,33,HIGH CROWD
2026-07-23 19:05:07,7,MEDIUM,33,
2026-07-23 19:05:07,7,MEDIUM,33,
2026-07-23 19:05:07,9,MEDIUM,33,HIGH CROWD
2026-07-23 19:05:07,6,MEDIUM,33,
2026-07-23 19:05:08,7,MEDIUM,33,
2026-07-23 19:05:08,5,LOW,33,
2026-07-23 19:05:08,3,LOW,33,
2026-07-23 19:05:08,3,LOW,33,
2026-07-23 19:05:08,2,LOW,33,
2026-07-23 19:05:08,1,LOW,33,
2026-07-23 19:05:09,0,LOW,33,
2026-07-23 19:05:09,1,LOW,33,
2026-07-23 19:05:09,0,LOW,33,
2026-07-23 19:05:09,0,LOW,33,
2026-07-23 19:05:09,0,LOW,33,
2026-07-23 19:05:09,0,LOW,33,
2026-07-23 19:05:09,0,LOW,33,
2026-07-23 19:05:10,0,LOW,33,
2026-07-23 19:05:10,0,LOW,33,
2026-07-23 19:05:10,0,LOW,33,
2026-07-23 19:05:10,0,LOW,33,
2026-07-23 19:05:10,0,LOW,33,
2026-07-23 19:05:11,0,LOW,33,
2026-07-23 19:05:11,0,LOW,33,
2026-07-23 19:05:11,0,LOW,33,
2026-07-23 19:05:11,0,LOW,33,
2026-07-23 19:05:11,0,LOW,33,
2026-07-23 19:05:11,0,LOW,33,
2026-07-23 19:05:12,0,LOW,33,
2026-07-23 19:05:12,0,LOW,33,
2026-07-23 19:05:12,0,LOW,33,
2026-07-23 19:05:12,0,LOW,33,
2026-07-23 19:05:12,0,LOW,33,
2026-07-23 19:05:12,0,LOW,33,
2026-07-23 19:05:13,0,LOW,33,
2026-07-23 19:05:13,0,LOW,33,
2026-07-23 19:05:13,0,LOW,33,
2026-07-23 19:05:13,0,LOW,33,
2026-07-23 19:05:13,0,LOW,33,
2026-07-23 19:05:13,0,LOW,33,
2026-07-23 19:05:13,0,LOW,33,
2026-07-23 19:05:14,0,LOW,33,
2026-07-23 19:05:14,0,LOW,33,
2026-07-23 19:05:14,0,LOW,33,
2026-07-23 19:05:14,0,LOW,33,
2026-07-23 19:05:14,1,LOW,34,
2026-07-23 19:05:14,0,LOW,34,
2026-07-23 19:05:15,0,LOW,34,
2026-07-23 19:05:15,0,LOW,34,
2026-07-23 19:05:15,1,LOW,34,
2026-07-23 19:05:15,1,LOW,34,
2026-07-23 19:05:15,1,LOW,34,
2026-07-23 19:05:16,1,LOW,34,
2026-07-23 19:05:16,2,LOW,35,
2026-07-23 19:05:16,1,LOW,35,
2026-07-23 19:05:16,2,LOW,36,
2026-07-23 19:05:16,2,LOW,36,
2026-07-23 19:05:16,2,LOW,36,
2026-07-23 19:05:16,2,LOW,36,
2026-07-23 19:05:16,2,LOW,36,
2026-07-23 19:05:16,2,LOW,36,
2026-07-23 19:05:16,1,LOW,36,
2026-07-23 19:05:16,0,LOW,36,
